Prof-Fy-B/E/E,3226692
Prof-Hcomp,40279148
Prof-Sft-Vm,11291981
Professor Recalled-Acad Yr-1/9,21618
Prog Coord,630695
Progr 1,301142
Progr 2,1070821
Progr 3,3183040
Progr 3 Supv,71697
Progr 4,4906494
Progr 4 Supv,216831
Progr 5,4265432
Progr 5 Supv,186611
Progr 6,4195695
Progr 6 Supv,492950
Progr 7,5239853
Progr 7 Supv,1665808
Progr 8 Supv,1322486
Proj Scientist-Fy,2192390
Proj Scientist-Fy-B/E/E,210158
Project Policy Anl 1,128673
Project Policy Anl 2,187637
Project Policy Anl 3,459408
Project Policy Anl 4,152620
Project Policy Anl 5,266582
Prosthetist Orthotist,200880
Prosthetist Orthotist Sr,119519
Psychologist 1,169587
Psychologist 2,1899024
Psychologist 2 Supv,357128
Psychologist 3,612405
Psychology Intern Ex,639557
Psychometrist,74066
Publ Crd,209360
Publ Crd Prn,77968
Publ Crd Sr,60653
Publ Educ Spec 1,808548
Publ Educ Spec 2,1129228
Publ Educ Spec 3,67216
Publ Educ Spec 4,57781
Publ Educ Supv 2,272430
Publ Events Mgr,198879
Publ Events Mgr Ast,43252
Publ Events Mgr Prn,303178
Publ Events Mgr Sr,326455
Publ Events Mgr Sr Supv,100133
Publ Info Repr,51099
Publ Info Repr Sr,227022
Publ Safety Dispatcher,728280
Publ Safety Dispatcher Supv,96624
Publications Prod Spec 4,61926
Publications Prod Supv 2,65606
Pulmonary Tchn 1,1073621
Pulmonary Tchn 2,170367
Pulmonary Tchn 3,580783
Pulmonary Tchn 4,181287
Pulmonary Tchn Pd,35500
Qa Release Mgt Anl 2,124868
Qa Release Mgt Anl 3,439981
Qa Release Mgt Anl 4,105562
Rad Equip Spec Supv,168444
Rad Ther Tchno,818593
Rad Ther Tchno Chf,157808
Rad Ther Tchno Pd,246219
Rad Ther Tchno Sr,601873
Radlg Ast 1,1103067
Radlg Ast 2,47770
Radlg Ast Pd,30240
Radlg Equip Spec,203839
Radlg Equip Spec Sr,379399
Radlg Tchno,4249806
Radlg Tchno Chf,593875
Radlg Tchno Chf Asc Ex,270263
Radlg Tchno Pd,392654
Radlg Tchno Prn,1960278
Radlg Tchno Prn Pd,25054
Radlg Tchno Prn Supv,870625
Radlg Tchno Sr,1832548
Radlg Tchno Sr Pd,76105
Radlg Tchno Sr Supv,79519
Reader-Gship,869746
Reader-Non Gship,275760
Reader-Non Gship/Non Rep,2145
Reader-Non Stdnt,41682
Recall Faculty,2455079
Recall Hcomp,1674751
Recall Non-Faculty Acad,1527163
Recall Teaching,299669
Recreation Prg Instr,142955
Recreation Supv,223656
Recreation Supv Ast,61778
Recreation Supv Prn,544909
Recreation Supv Sr,356431
Recreation Ther 1 Ex,4709
Refrigeration Mech,885127
Refrigeration Mech Ld,100105
Reg Dental Ast,92957
Reg Resp Ther 1,4410651
Reg Resp Ther Pd,407271
Remd Tut II-Gship,114777
Reprographics Tchn Ld,57029
Reprographics Tchn Prn,178169
Reprographics Tchn Sr,168521
Res Assoc(Wos),33825
Res-Ay,636585
Res-Ay-1/9,3000
Res-Ay-1/9-B/E/E,31666
Res-Ay-B/E/E,415870
Res-Fy,3054912
Res-Fy-B/E/E,1159427
Res-Sft,1057566
Resid Phys I/Non Rep,3262109
Resid Phys II-Viii/Non Rep,24010052
Resid Phys/Subspec 4-8/Non Rep,6579789
Resid-Vet Med/Non Rep,3937290
Resp Ther 1,811596
Resp Ther 2,3496383
Resp Ther 3,182586
Resp Ther 3 Supv,491949
Resp Ther 4,347872
Resp Ther 4 Supv,123686
Resp Ther 5,131681
Resp Ther Pd,56206
Roofer,215244
Roofer Ld,74313
Rsch Adm 2,65608
Rsch Adm 3,219107
Rsch Data Anl 2,3586
Rsch Data Anl 3,34704
Rsdt Advisor,28111
Rsdt Dir 1,26600
Scene Tchn,258805
Scene Tchn Ast,23410
Scene Tchn Prn,160837
Scene Tchn Sr,231395
Security Guard,252586
Security Guard Sr,45961
Security Guard Sr Supv,54317
Sheetmetal Mech,508825
Skld Crafts And Trades Mgr 1,96613
Skld Crafts And Trades Supv 2,66518
Social Worker 1,41703
Social Worker 2,320750
Social Worker 2 Pd,50647
Spc Stdt Bya,222848
Spec,2472946
Specialist,1822474
Specialist Aes,93993
Specialist Coop Ext,6927418
Spectroscopist,155332
Speech Pathologist Nex,141294
Speech Pathologist Pd,163826
Speech Pathologist Sr Ex,1159337
Speech Pathologist Sr Pd,1697
Speech Pathologist Sr Supv Ex,234817
Sr Lect Soe-Ay,819853
Sr Lect Soe-Fy,207838
Sr Lect Soe-Hcomp,163973
Sr Lect-Fy-Continuing,114411
Sra 1,5329290
Sra 2,2173080
Sra 2 Nex,12291925
Sra 2 Supv,1059325
Sra 3,11923021
Sra 3 Supv,2482614
Sra 4,4535289
Sra 4 Supv,3780301
Sra 5,1059219
Staff Pharmacist 2,11636912
Stage Helper,17633
Statistician,352109
Statistician Ast,79196
Statistician Prn,307040
Statistician Sr,552977
Stdt 2,9087133
Stdt 2 Anr,194053
Stdt 2 Non Uc,38158
Stdt 3,8665285
Stdt 3 Anr,57119
Stdt 3 Non Uc,107027
Stdt 4,7540879
Stdt 4 Anr,3175
Stdt 4 Non Uc,73780
Stdt Acad Mgr 1,121276
Stdt Acad Spec 3,449527
Stdt Acad Spec 4,100215
Stdt Activities Appt Official,157142
Stdt Affairs Ofcr 1,3735708
Stdt Affairs Ofcr 1 Supv,62329
Stdt Affairs Ofcr 2,9757314
Stdt Affairs Ofcr 2 Supv,787397
Stdt Affairs Ofcr 3 Ex,5383666
Stdt Affairs Ofcr 3 Supv,1467816
Stdt Affairs Ofcr 4,1030019
Stdt Affairs Ofcr 4 Supv,2202799
Stdt Affairs Ofcr 5 Supv Ex,638292
Stdt Aid Outside Agency,208108
Stdt Health Physcn 3,156472
Stdt Health Physcn 4,1826889
Stdt Health Physcn 4 Pd,167769
Stdt Health Physcn 5,377704
Stdt Health Physcn 5 Pd,127598
Stdt Svc Advisor 3,33572
Stdt Volunteer,25299
Steamfitter,752058
Steamfitter Worker Ld,78453
Sterile Processing Tchn 1,846189
Sterile Processing Tchn 1 Pd,7969
Sterile Processing Tchn 2,1924000
Sterile Processing Tchn 3,963833
Storekeeper,455307
Storekeeper Ast,57463
Storekeeper Ld,233140
Storekeeper Sr,624821
Storekeeper Sr Ld,132150
Storekeeper Sr Supv,101020
Storekeeping Supv 1,67808
Stores Supv,128219
Stores Supv Sr,321083
Stores Worker,398018
Supv,788002
Supv Pe-Ay,139589
Supv Teacher Ed-Ay,132576
Supv Teacher Ed-Ay-Continuing,33944
Surgical Tchn,226115
Surgical Tchn Pd,21806
Surgical Tchn Prn,1135866
Surgical Tchn Sr,1760194
Survey Researcher 2,14272
Survey Worker,77406
Survey Worker Sr,23047
Sys Adm 2,826823
Sys Adm 3,3140262
Sys Adm 4,1216144
Sys Adm 5,869777
Sys Admst Mgr 1,69070
Sys Admst Supv 1,199451
Sys Admst Supv 2,357924
Sys Admst Supv 2 Anr,79799
Tchl Project Mgr 2,291601
Tchl Project Mgt Profl 1,49300
Tchl Project Mgt Profl 2,128866
Tchl Project Mgt Profl 3,315950
Tchl Project Mgt Profl 4,280981
Tchl Project Mgt Profl 5,568256
Tchn,4948867
Tchn 1,5764
Tchn 2,2346986
Tchn 3,6370280
Tchn 3 Supv,708208
Tchn 4 Nex,295583
Tchn 4 Supv,543372
Tchn Ast,316733
Tchn Prn,236882
Tchn Prn Supv,835747
Tchn Sr,1359374
Tchn Sr Supv,140871
Teacher-Unex,1061665
Teacher-Unex-Contract Yr,4333368
Teachg Asst-Gship,28015896
Teachg Asst-Non Gship,52827
Television Engr,131921
Television Tchn,201164
Television Tchn Prn,364980
Television Tchn Prn Supv,30506
Television Tchn Sr,144719
Theater Prod Supv,127783
Theater Prod Supv Sr Ex,59589
Trainer 3,57867
Training Dev Mgr 2,139955
Transit Maint Mgr,78392
Translator Pd,79923
Translator Tchl,34962
Transplant Crd 1,318282
Transplant Crd 2,995996
Transplant Crd 3,2148212
Tree Trimmer,164347
Tree Trimmer Ld,67601
Tut-Non Gship,447074
Tut-Non Stdnt,112486
Ultrasound Tchno Pd,8104
Ultrasound Tchno Prn,303216
Ultrasound Tchno Prn Supv,731062
Ultrasound Tchno Sr,5357311
Ultrasound Tchno Sr Pd,128290
Unclassified,171133
Univ Librarian,246720
User Experience Designer 3,212374
User Experience Designer 4,60022
VC And Dean Som,708108
VC Dev And Univ Rel,376503
VC IT,340626
VC Rsch,389013
VC Stdt Affairs,273318
Ventilation Mech,572807
Ventilation Mech Ld,81005
Veterinarian Lam Asc,2811549
Veterinarian Lam Ast,131399
Veterinarian Sr,2683115
Veterinarian Sr Pd,5000
Vice Chan Asc,2945764
Vice Chan Ast,1851113
Vice Provost,550117
Vis Assoc Prof,41804
Vis Assoc Prof-Hcomp,448155
Vis Assoc Proj Scientist,35909
Vis Assoc Res,128181
Vis Asst Prof,873849
Vis Asst Prof-Hcomp,928948
Vis Asst Proj Scientist,168038
Vis Asst Res,385361
Vis Prof,254193
Vis Proj Scientist,130206
Vis Res,213621
Visiting Professor - Fiscal Yr,30580
Visitor-Undergraduate (Wos),1900
Visual Comm Supv 2,50178
Voc Nurse,2052
Voc Nurse Pd,409446
Voc Nurse Sr,6199130
Voc Nurse Sr Supv,787757
Vst Assoc Professor-Ay-1/9Th,20000
Vst Assoc Professor-Fiscal Yr,11056
Vst Asst Professor-Acad Yr-1/9,25000
Vst Professor-Acad Yr-1/9 Pmt,10500
Vstg Ast Pro-Ay-Bus/Econ/Engr,26667
Vstg Prof-Acad Yr-Bus/Econ/Eng,28000
Wardrobe Tchn Sr,32359
Water And Wastewater Opr,637287
Water And Wastewater Opr Appr,207616
Writer,56705
Writer Ast,26086
Writer Editor 3,415288
Writer Editor 4,203958
Writer Sr,1352846
Written Comm Supv 2,40058
